60%-3,,80%-3,,100%-3,,
532.0031128,0.5668982267,532.0031128,0.8283001781,532.0031128,0.8806007504,
530.9871216,0.567489028,530.9871216,0.8286249042,530.9871216,0.8839095831,
530.0084839,0.568166554,530.0084839,0.8290245533,530.0084839,0.8833583593,
528.9920044,0.5696219802,528.9920044,0.833353579,528.9920044,0.8864641786,
528.0130005,0.5710795522,528.0130005,0.8358893394,528.0130005,0.8884344697,
526.9960938,0.5719394684,526.9960938,0.8371220231,526.9960938,0.8902652264,
526.0166016,0.5736739039,526.0166016,0.8397102356,526.0166016,0.8933345079,
524.9992065,0.5742560029,524.9992065,0.841876924,524.9992065,0.8945611715,
523.9816284,0.5760518312,523.9816284,0.8420154452,523.9816284,0.8980442286,
523.0014038,0.5774257779,523.0014038,0.8476160169,523.0014038,0.9006229043,
521.9833984,0.5794957876,521.9833984,0.8475260735,521.9833984,0.9030978084,
521.0027466,0.5800644159,521.0027466,0.849796772,521.0027466,0.9044355154,
519.984314,0.5818074942,519.984314,0.8517498374,519.984314,0.9071443677,
519.0033569,0.5829756856,519.0033569,0.855055511,519.0033569,0.9098248482,
517.984375,0.5842913985,517.984375,0.8567339778,517.984375,0.913713038,
517.0029297,0.5857632756,517.0029297,0.859069407,517.0029297,0.9148218632,
515.9834595,0.5862029195,515.9834595,0.8612556458,515.9834595,0.9182555079,
515.0016479,0.5882976055,515.0016479,0.8642011285,515.0016479,0.9199067354,
513.9817505,0.5893096924,513.9817505,0.867595911,513.9817505,0.9239723682,
512.9995117,0.5909482241,512.9995117,0.868458569,512.9995117,0.9245881438,
512.0170898,0.5922609568,512.0170898,0.8708731532,512.0170898,0.9279105663,
510.996521,0.5937091708,510.996521,0.8745672703,510.996521,0.9316911101,
510.0135803,0.5951980948,510.0135803,0.8753220439,510.0135803,0.9349134564,
508.9925842,0.5965326428,508.9925842,0.878341794,508.9925842,0.9372919798,
508.0092773,0.5978240371,508.0092773,0.8810680509,508.0092773,0.9378835559,
506.987915,0.5975060463,506.987915,0.8828970194,506.987915,0.9422213435,
506.0041199,0.5997958183,506.0041199,0.883390069,506.0041199,0.9443259239,
504.9823608,0.5997908711,504.9823608,0.8859651089,504.9823608,0.9434801936,
503.9981384,0.6012766957,503.9981384,0.8869386911,503.9981384,0.9477496743,
503.0137634,0.6018083096,503.0137634,0.890426755,503.0137634,0.9475275278,
501.9913025,0.6033364534,501.9913025,0.8893613815,501.9913025,0.9517511129,
501.0064392,0.6033246517,501.0064392,0.8900609612,501.0064392,0.9515272379,
499.983551,0.6042072773,499.983551,0.8905494809,499.983551,0.9526585937,
498.9983826,0.6055573225,498.9983826,0.8934329152,498.9983826,0.9552306533,
498.0128784,0.60535568,498.0128784,0.8932373524,498.0128784,0.9544765353,
496.9894104,0.6071364284,496.9894104,0.8939872384,496.9894104,0.9561473727,
496.00354,0.6065722704,496.00354,0.895899713,496.00354,0.9556034207,
495.0174866,0.6059651375,495.0174866,0.8958083391,495.0174866,0.9554669261,
493.9933472,0.6064656973,493.9933472,0.8959155083,493.9933472,0.9572145343,
493.006897,0.6068377495,493.006897,0.8942244053,493.006897,0.9569763541,
491.9822693,0.6066300273,491.9822693,0.8958997726,491.9822693,0.9581617117,
490.9953613,0.6077813506,490.9953613,0.8969821334,490.9953613,0.9583717585,
490.0083618,0.6072137356,490.0083618,0.8961365819,490.0083618,0.9583842754,
488.9831543,0.6069558859,488.9831543,0.8951525092,488.9831543,0.9589874148,
487.9956055,0.6077983975,487.9956055,0.8974091411,487.9956055,0.9605762959,
487.0079956,0.6085639,487.0079956,0.8975693583,487.0079956,0.960198164,
485.9821167,0.6088582277,485.9821167,0.897438705,485.9821167,0.959634304,
484.9940796,0.6087437272,484.9940796,0.8980455399,484.9940796,0.961340189,
484.0058289,0.6103532314,484.0058289,0.9005769491,484.0058289,0.9635572433,
483.0173645,0.6111143827,483.0173645,0.9020463228,483.0173645,0.965149045,
481.9906311,0.6116742492,481.9906311,0.9021552205,481.9906311,0.9650557041,
481.00177,0.6118551493,481.00177,0.9034268856,481.00177,0.9674781561,
480.0126953,0.6124420166,480.0126953,0.9047856331,480.0126953,0.9686321616,
478.9854126,0.6137424111,478.9854126,0.9065533876,478.9854126,0.9700781703,
477.9959412,0.6152341962,477.9959412,0.9082001448,477.9959412,0.9714407921,
477.0062866,0.6162192822,477.0062866,0.9096352458,477.0062866,0.9744356275,
476.0164185,0.6163260341,476.0164185,0.9115530849,476.0164185,0.9751871228,
474.9883728,0.6180193424,474.9883728,0.9132285714,474.9883728,0.9784716964,
473.9980774,0.6187307835,473.9980774,0.9144380689,473.9980774,0.9795352221,
473.0076904,0.6197593808,473.0076904,0.9162352085,473.0076904,0.9810557961,
472.0170593,0.621747613,472.0170593,0.9185094833,472.0170593,0.9827695489,
470.9880981,0.6218309999,470.9880981,0.9200152159,470.9880981,0.9848217368,
469.9971313,0.6223903298,469.9971313,0.9217290878,469.9971313,0.9871687293,
469.0059204,0.6239284873,469.0059204,0.922149539,469.0059204,0.9889891744,
468.0144653,0.62466681,468.0144653,0.9244790077,468.0144653,0.9903848171,
466.9847717,0.626116693,466.9847717,0.9255423546,466.9847717,0.9932335019,
465.992981,0.6254547238,465.992981,0.9278475642,465.992981,0.9938354492,
465.0009766,0.627361536,465.0009766,0.9292148352,465.0009766,0.996709466,
464.0088196,0.6288061142,464.0088196,0.9320071936,464.0088196,0.9994317293,
463.0164795,0.6298237443,463.0164795,0.933344841,463.0164795,1.001290083,
461.9857788,0.6308995485,461.9857788,0.9358555079,461.9857788,1.003824711,
460.9930115,0.6335715055,460.9930115,0.9394158125,460.9930115,1.007156968,
460.0001221,0.6350507736,460.0001221,0.9434047937,460.0001221,1.011122942,
459.006958,0.6381153464,459.006958,0.9473391771,459.006958,1.015833497,
458.0136719,0.640683651,458.0136719,0.9516428709,458.0136719,1.021704674,
456.9819031,0.6434295177,456.9819031,0.9561568499,456.9819031,1.026720166,
455.9883118,0.6466723084,455.9883118,0.961907506,455.9883118,1.031797767,
454.9944458,0.6503071785,454.9944458,0.9680746794,454.9944458,1.039288044,
454.0003967,0.6542361975,454.0003967,0.9767068624,454.0003967,1.049031734,
453.006073,0.6583337784,453.006073,0.9830818176,453.006073,1.057685256,
452.0116882,0.6623091698,452.0116882,0.9901962876,452.0116882,1.063889623,
451.0171509,0.6656892896,451.0171509,0.9994757771,451.0171509,1.072798371,
449.9840393,0.67060709,449.9840393,1.00597024,449.9840393,1.082345486,
448.9890747,0.6744894385,448.9890747,1.014569163,448.9890747,1.092181563,
447.9939575,0.6778116822,447.9939575,1.021202445,447.9939575,1.097907901,
446.9985657,0.6802995801,446.9985657,1.024593949,446.9985657,1.104769945,
446.0030212,0.6828768253,446.0030212,1.029674768,446.0030212,1.108971238,
445.0073547,0.6840980649,445.0073547,1.033856869,445.0073547,1.111564636,
444.0114441,0.6855520606,444.0114441,1.035116315,444.0114441,1.11558938,
443.0153503,0.6854761243,443.0153503,1.036614776,443.0153503,1.116847277,
442.0191345,0.6848594546,442.0191345,1.037088037,442.0191345,1.118379354,
440.9843445,0.6851730347,440.9843445,1.036994576,440.9843445,1.119296789,
439.9877625,0.6841344237,439.9877625,1.035127282,439.9877625,1.115769148,
438.9909973,0.6826556325,438.9909973,1.033452988,438.9909973,1.113504648,
437.993988,0.6806573868,437.993988,1.030105829,437.993988,1.109149814,
436.9968262,0.678997457,436.9968262,1.026750445,436.9968262,1.105954409,
435.9995117,0.6762426496,435.9995117,1.022571683,435.9995117,1.104631543,
435.0019836,0.6744440794,435.0019836,1.019398928,435.0019836,1.099565506,
434.004303,0.6727042794,434.004303,1.016555309,434.004303,1.096090317,
433.0064697,0.6704210043,433.0064697,1.012547255,433.0064697,1.091387391,
432.0084229,0.667222023,432.0084229,1.009287357,432.0084229,1.087016702,
431.0102234,0.6668404937,431.0102234,1.00630641,431.0102234,1.083499908,
430.0118408,0.6653167009,430.0118408,1.004136086,430.0118408,1.082879663,
429.0132751,0.6632655263,429.0132751,1.002347827,429.0132751,1.079483151,
428.0145264,0.6623078585,428.0145264,0.9995822906,428.0145264,1.078250408,
427.0155945,0.6614208221,427.0155945,0.9964147806,427.0155945,1.076962113,
426.0165405,0.6610253453,426.0165405,0.9967823029,426.0165405,1.075078011,
425.0173035,0.6611879468,425.0173035,0.9962174892,425.0173035,1.075590014,
424.0178223,0.6602080464,424.0178223,0.9956945777,424.0178223,1.074754119,
423.0181885,0.6595998406,423.0181885,0.9950620532,423.0181885,1.073595166,
422.0184937,0.6590582132,422.0184937,0.9947522283,422.0184937,1.072577477,
421.0185242,0.6590146422,421.0185242,0.9934017062,421.0185242,1.071316838,
420.0183716,0.6580514908,420.0183716,0.992482543,420.0183716,1.07098043,
419.0181274,0.6578045487,419.0181274,0.9916542768,419.0181274,1.069933414,
418.0176697,0.6549672484,418.0176697,0.9882375002,418.0176697,1.067216992,
417.0169678,0.6543978453,417.0169678,0.9872780442,417.0169678,1.065169811,
416.0162048,0.6525113583,416.0162048,0.9837518334,416.0162048,1.064741731,
415.0152283,0.6504511833,415.0152283,0.9808872342,415.0152283,1.057253957,
414.0140991,0.6497981548,414.0140991,0.9777393937,414.0140991,1.054523468,
413.0127869,0.6474457979,413.0127869,0.9739236236,413.0127869,1.052945495,
412.011322,0.6448845863,412.011322,0.9713849425,412.011322,1.049768329,
411.009613,0.6425645947,411.009613,0.9687782526,411.009613,1.044485092,
410.0078735,0.6413624883,410.0078735,0.9655975699,410.0078735,1.041642785,
409.0058594,0.6390455961,409.0058594,0.9612429142,409.0058594,1.035765886,
408.0036926,0.6369462609,408.0036926,0.9586655498,408.0036926,1.033744216,
407.0014038,0.6356518865,407.0014038,0.9557020664,407.0014038,1.031972408,
405.9989319,0.6338095665,405.9989319,0.9528031349,405.9989319,1.028017998,
404.9962769,0.6333332658,404.9962769,0.9511483312,404.9962769,1.026890993,
403.9934387,0.6318611503,403.9934387,0.9489066601,403.9934387,1.023131013,
402.990509,0.6315273046,402.990509,0.9462145567,402.990509,1.023263693,
401.9873657,0.630663693,401.9873657,0.9455690384,401.9873657,1.020598054,
400.9840393,0.6311259866,400.9840393,0.9452651739,400.9840393,1.020545363,
400.019165,0.6302294135,400.019165,0.9442334771,400.019165,1.019679308,
399.0155945,0.6296448112,399.0155945,0.9440784454,399.0155945,1.019933105,
398.0117798,0.6292755604,398.0117798,0.9437343478,398.0117798,1.020196319,
397.007843,0.6290667653,397.007843,0.9435747862,397.007843,1.019269943,
396.0037537,0.6298037171,396.0037537,0.9431563616,396.0037537,1.020391226,
394.9994812,0.6300210357,394.9994812,0.9446995854,394.9994812,1.021503448,
393.9950562,0.6301773787,393.9950562,0.9434651136,393.9950562,1.021088958,
392.9904785,0.6296832561,392.9904785,0.943703115,392.9904785,1.019625664,
391.9857178,0.6308531165,391.9857178,0.9443837404,391.9857178,1.021604538,
390.9808044,0.6305198669,390.9808044,0.9450108409,390.9808044,1.021386623,
390.0144043,0.6310455799,390.0144043,0.9432585835,390.0144043,1.022691965,
389.0091858,0.6304394007,389.0091858,0.9427312613,389.0091858,1.021274567,
388.0038147,0.6300861835,388.0038147,0.9439674616,388.0038147,1.020130992,
386.998291,0.6302158237,386.998291,0.9438952208,386.998291,1.021734476,
385.9925842,0.630676806,385.9925842,0.9419988394,385.9925842,1.020736098,
384.9867554,0.6298120022,384.9867554,0.9426769018,384.9867554,1.019764185,
383.9807129,0.630179882,383.9807129,0.9433216453,383.9807129,1.022172928,
383.0132751,0.6299748421,383.0132751,0.9416374564,383.0132751,1.018679857,
382.006958,0.6292253137,382.006958,0.942429781,382.006958,1.019912958,
381.0004883,0.6292188168,381.0004883,0.941080749,381.0004883,1.019268751,
379.9938354,0.6282113791,379.9938354,0.9391287565,379.9938354,1.018430352,
378.9870911,0.6274986863,378.9870911,0.9370982647,378.9870911,1.014956594,
378.0188599,0.6264496446,378.0188599,0.9380221963,378.0188599,1.016245961,
377.0117798,0.6261444688,377.0117798,0.9367392659,377.0117798,1.015226245,
376.0045471,0.6251495481,376.0045471,0.9335080385,376.0045471,1.012931824,
374.9971619,0.6246147752,374.9971619,0.9322115183,374.9971619,1.009801626,
373.9896545,0.6238878965,373.9896545,0.9321279526,373.9896545,1.009194374,
372.9819336,0.6236959696,372.9819336,0.9313690066,372.9819336,1.008242846,
372.0128784,0.622066617,372.0128784,0.9292115569,372.0128784,1.007570863,
371.0048828,0.62146312,371.0048828,0.9276546836,371.0048828,1.00606513,
369.9967651,0.6218923926,369.9967651,0.9264751077,369.9967651,1.004656434,
368.9884644,0.6213978529,368.9884644,0.9270255566,368.9884644,1.00455296,
368.0187988,0.6195572019,368.0187988,0.9243932962,368.0187988,1.003144741,
367.0102234,0.6198263764,367.0102234,0.9239697456,367.0102234,1.00209856,
366.0014648,0.6193950176,366.0014648,0.9221275449,366.0014648,1.002272129,
364.9926147,0.6195597649,364.9926147,0.9232328534,364.9926147,1.00152123,
363.9835815,0.6192470193,363.9835815,0.92084831,363.9835815,1.002009273,
363.0132141,0.6176735759,363.0132141,0.9204271436,363.0132141,0.9999493957,
362.0039063,0.6190159321,362.0039063,0.9215894341,362.0039063,1.000822544,
360.9944153,0.6183207631,360.9944153,0.9210931659,360.9944153,0.9999648929,
359.9848022,0.6192979813,359.9848022,0.9207383394,359.9848022,0.9997578859,
359.0138855,0.6180177331,359.0138855,0.9195812345,359.0138855,0.9991247058,
358.0039673,0.6191188097,358.0039673,0.9208756089,358.0039673,1.00057745,
356.993927,0.6185874939,356.993927,0.9210169315,356.993927,1.00027442,
355.9837341,0.6191231608,355.9837341,0.9210401773,355.9837341,0.9997914433,
355.0122375,0.6185742021,355.0122375,0.9205300808,355.0122375,0.9993185401,
354.00177,0.6194455028,354.00177,0.9223845601,354.00177,1.001332402,
352.9911804,0.6198117733,352.9911804,0.92073524,352.9911804,1.00123322,
352.0192566,0.6199423075,352.0192566,0.921934545,352.0192566,1.002178431,
351.0083313,0.620593071,351.0083313,0.9234114289,351.0083313,1.004108787,
349.9973145,0.621276319,349.9973145,0.9236764312,349.9973145,1.004428506,
348.9861145,0.6226509213,348.9861145,0.9251369834,348.9861145,1.005943298,
348.0137024,0.6222397089,348.0137024,0.9264585972,348.0137024,1.007677555,
347.0022583,0.6227890253,347.0022583,0.9276338816,347.0022583,1.007790804,
345.9906006,0.6239122152,345.9906006,0.9294608235,345.9906006,1.010210514,
345.0177917,0.6243665218,345.0177917,0.931153059,345.0177917,1.011251211,
344.0058594,0.6255627871,344.0058594,0.9308888316,344.0058594,1.011771202,
342.993866,0.6253132224,342.993866,0.9316506982,342.993866,1.014117002,
341.9816895,0.6267172098,341.9816895,0.9327717423,341.9816895,1.012732983,
341.0083313,0.6260762215,341.0083313,0.9332742095,341.0083313,1.013505936,
339.9958801,0.6268760562,339.9958801,0.9337565303,339.9958801,1.01468575,
338.9833069,0.6268862486,338.9833069,0.9329743385,338.9833069,1.014231682,
338.009552,0.626494348,338.009552,0.9314028025,338.009552,1.013545156,
336.9967346,0.6267208457,336.9967346,0.9300246239,336.9967346,1.01361537,
335.9837341,0.6259650588,335.9837341,0.9305962324,335.9837341,1.014387012,
335.0095825,0.6268244982,335.0095825,0.9300974011,335.0095825,1.013238311,
333.9963074,0.6266672015,333.9963074,0.9303865433,333.9963074,1.014621496,
332.9829407,0.6268382668,332.9829407,0.9305773973,332.9829407,1.013736844,
332.0084229,0.6270917654,332.0084229,0.9302352667,332.0084229,1.014738917,
330.994751,0.6274345517,330.994751,0.9314498305,330.994751,1.016884089,
329.9809875,0.6280598044,329.9809875,0.9316318035,329.9809875,1.016975522,
329.0060425,0.6302312613,329.0060425,0.9322052598,329.0060425,1.016969919,
327.9920044,0.6315273046,327.9920044,0.9341068268,327.9920044,1.019995928,
327.0168152,0.6330482364,327.0168152,0.9370187521,327.0168152,1.023571134,
326.002533,0.6346718073,326.002533,0.9378323555,326.002533,1.025916338,
324.9880676,0.6360323429,324.9880676,0.9409086704,324.9880676,1.028827906,
324.0125122,0.6394840479,324.0125122,0.9455572367,324.0125122,1.033304095,
322.9978333,0.6420611143,322.9978333,0.9476155043,322.9978333,1.036820173,
321.9829712,0.644456625,321.9829712,0.9504881501,321.9829712,1.041693091,
321.0070496,0.6476989985,321.0070496,0.9553177357,321.0070496,1.045406103,
319.9919739,0.650046289,319.9919739,0.9596405029,319.9919739,1.052161336,
319.0157776,0.6539812684,319.0157776,0.964114666,319.0157776,1.056625605,
318.0004578,0.6570113301,318.0004578,0.9675448537,318.0004578,1.063501,
316.9849548,0.6611740589,316.9849548,0.9710177183,316.9849548,1.068031669,
316.0084229,0.6640136838,316.0084229,0.9762319326,316.0084229,1.074733853,
314.9927063,0.6685454249,314.9927063,0.9814753532,314.9927063,1.080733776,
314.0158997,0.6719653606,314.0158997,0.9871311784,314.0158997,1.087523818,
312.9999084,0.6759268641,312.9999084,0.9900153279,312.9999084,1.091516018,
311.9838257,0.6783890128,311.9838257,0.99499017,311.9838257,1.098998547,
311.0066833,0.6818321347,311.0066833,1.000091314,311.0066833,1.104203224,
309.9903259,0.6846215129,309.9903259,1.004196882,309.9903259,1.109683514,
309.0129395,0.6877118349,309.0129395,1.00887394,309.0129395,1.114847898,
307.9963684,0.6905737519,307.9963684,1.012858272,307.9963684,1.119005203,
307.0187378,0.692928791,307.0187378,1.016305685,307.0187378,1.123411179,
306.0018921,0.695982039,306.0018921,1.019753933,306.0018921,1.127950311,
304.9848938,0.6982498169,304.9848938,1.022717237,304.9848938,1.131697655,
304.006897,0.6997960806,304.006897,1.02589488,304.006897,1.135566473,
302.9897156,0.7017060518,302.9897156,1.028092384,302.9897156,1.139507413,
302.0115051,0.7030179501,302.0115051,1.03078413,302.0115051,1.142291307,
300.9940491,0.7050299644,300.9940491,1.033578992,300.9940491,1.146120667,
300.0155945,0.7062910795,300.0155945,1.034677148,300.0155945,1.147770643,
298.9979248,0.7075156569,298.9979248,1.036708832,298.9979248,1.149725795,
298.0192566,0.7084330916,298.0192566,1.040351868,298.0192566,1.152623415,
297.0013123,0.7099372149,297.0013123,1.042399406,297.0013123,1.155524135,
295.9832458,0.7104227543,295.9832458,1.043946385,295.9832458,1.156806469,
295.0042419,0.7122107148,295.0042419,1.048319578,295.0042419,1.160161257,
293.9859314,0.7136752605,293.9859314,1.051384091,293.9859314,1.163420796,
293.0067139,0.715161562,293.0067139,1.053706169,293.0067139,1.168244004,
291.9881897,0.7164953947,291.9881897,1.055930018,291.9881897,1.169512153,
291.0086975,0.7173879743,291.0086975,1.059820771,291.0086975,1.172400832,
289.9899292,0.7184778452,289.9899292,1.061731696,289.9899292,1.174384594,
289.0102539,0.71976161,289.0102539,1.062955618,289.0102539,1.176602721,
287.991272,0.7194422483,287.991272,1.065029979,287.991272,1.177603245,
287.0113525,0.7206905484,287.0113525,1.067444801,287.0113525,1.180857062,
285.992157,0.7204458117,285.992157,1.06853044,285.992157,1.180971026,
285.0120239,0.7211344838,285.0120239,1.070309162,285.0120239,1.181762099,
283.9925537,0.721263051,283.9925537,1.069088101,283.9925537,1.180827498,
283.012207,0.7213642597,283.012207,1.072109222,283.012207,1.183013439,
281.9925232,0.7216023803,281.9925232,1.072139382,281.9925232,1.184286475,
281.0119934,0.7211555839,281.0119934,1.072535276,281.0119934,1.183238745,
279.9920959,0.7214500308,279.9920959,1.072534323,279.9920959,1.182253003,
279.0112915,0.7209979892,279.0112915,1.070565701,279.0112915,1.181952119,
277.9911804,0.7199011445,277.9911804,1.071160793,277.9911804,1.181207061,
277.0102234,0.7200426459,277.0102234,1.07187748,277.0102234,1.180665255,
275.9898376,0.7203209996,275.9898376,1.070783496,275.9898376,1.180547237,
275.008606,0.719186604,275.008606,1.069792747,275.008606,1.178015828,
273.9880676,0.7191741467,273.9880676,1.06953454,273.9880676,1.177466989,
273.0066528,0.7183186412,273.0066528,1.066508889,273.0066528,1.174770355,
271.9858704,0.7184639573,271.9858704,1.071616054,271.9858704,1.178293109,
271.0042419,0.7178801298,271.0042419,1.06874299,271.0042419,1.17657876,
269.9832153,0.7166022658,269.9832153,1.068411589,269.9832153,1.174263954,
269.0014343,0.7163500786,269.0014343,1.066421747,269.0014343,1.17274785,
268.0194702,0.7147808671,268.0194702,1.06500566,268.0194702,1.170278311,
266.9981689,0.714540422,266.9981689,1.06640172,266.9981689,1.171978831,
266.0160522,0.7146520019,266.0160522,1.065614343,266.0160522,1.170410991,
264.9944763,0.7136238217,264.9944763,1.062951088,264.9944763,1.167915225,
264.0121155,0.7131412625,264.0121155,1.062087059,264.0121155,1.167013645,
262.9904175,0.7127205133,262.9904175,1.063328743,262.9904175,1.167369008,
262.0078735,0.7127087712,262.0078735,1.059920907,262.0078735,1.165194988,
260.9859009,0.712025106,260.9859009,1.061559916,260.9859009,1.166594386,
260.0031433,0.7137162685,260.0031433,1.064980268,260.0031433,1.1699121,

